"SVAD_identifier","SEX","agey","FDL","FMSB","FDB","TDL","TPB","TMSB","TDB","FBDL","HDL","HPB","HMSB","HDB","RDL","RPB","RMSB","RDB","UDL","UMSB","max_M1","max_M2","max_M3","max_PM1","max_PM2","max_C","max_I1","max_I2","man_M1","man_M2","man_M3","man_PM1","man_PM2","man_C","man_I1","man_I2","FH_EF","FGT_EF","FLT_EF","FDE_EF","TPE_EF","TDE_EF","FBPE_EF","FBDE_EF","HH_Oss","HGT_Oss","HLT_Oss","HPE_EF","HC_Oss","HT_Oss","HLE_Oss","HDE_EF","HME_EF","RPE_EF","RDE_EF","UPE_EF","UDE_EF","CT_EF","CC_Oss","TC_Oss","ISPR_EF","ILIS_EF","PC_Oss","IC_EF"
"US_1271","M",3.227926078,208.98,16.67,52.57,172.93,39.43,13.9,27.89,168.52,155.19,28.59,14.14,34.8,114.56,12.12,9.79,19.04,127.16,9.09,6,NA,NA,2,0,5,6,6,5,NA,NA,2,0,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0441","M",4.386036961,233.63,18.53,53.51,NA,45.19,NA,NA,NA,NA,31.96,NA,NA,NA,NA,NA,NA,NA,NA,7,2,NA,2,1,5,5,5,7,3,NA,4,2,5,6,6,1,1,0,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,0,0,NA,NA
"US_0952","M",11.30184805,NA,NA,73.78,316.95,61.24,21.67,42.8,310.56,NA,37.99,18.23,51.99,NA,17.81,11.31,24.35,230.89,11.67,11,9,6,10,9,10,11,11,11,9,6,10,9,10,NA,11,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,2,8,5,2,1,1,0
"US_0306","M",9.924709103,NA,NA,NA,308.85,62.09,23.12,42.42,NA,257.62,37.17,19.71,52.85,209.53,18.26,15.39,26.25,234.16,11.88,11,7,3,9,9,9,11,10,11,8,4,9,9,9,11,10,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,8,5,2,1,1,NA
"US_0808","M",8.657084189,308,19.5,63.94,260.42,53.25,18.82,36.76,254.97,218.11,32.41,16.31,38.23,166.88,16.28,13.44,22.95,NA,10.5,11,7,3,9,9,9,11,10,11,8,4,9,9,9,11,10,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,7,5,2,0,1,NA
"US_0176","M",8.123203285,307.98,19.06,60.57,267.54,48.7,18.01,34.54,259.9,215.7,34.4,18.38,42.7,166.81,14.97,12.45,25.32,182.34,12.52,9,6,NA,7,7,6,NA,7,9,6,NA,7,7,7,8,8,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,7,5,2,0,1,NA
"US_1150","M",20.30937714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"US_0454","M",2.286105407,166.91,13.89,41.8,141.43,33.31,11.47,23.58,137.34,127.22,21.8,12.22,30.09,100.33,10.49,8.18,16.38,111.76,7.88,4,NA,NA,0,NA,4,4,4,4,NA,NA,0,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0128","F",2.50513347,NA,NA,NA,NA,NA,NA,NA,NA,139.29,25.54,13.91,30.07,101.67,10.83,9.25,15.89,112.8,8.86,4,NA,NA,0,NA,4,5,2,4,NA,NA,0,NA,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0891","M",0.219028063,92.86,9.59,26.58,82.2,20.73,8.86,14.27,75.91,77.68,14.67,7.68,20.66,63.68,7.71,6.24,12.63,71.48,5.65,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0820","M",2.253251198,171.33,14.93,44.94,143.74,36.79,12.98,25.14,140.85,128.83,21.9,12.45,29.51,99.17,10.49,9.44,15.65,110.23,7.95,3,NA,NA,0,NA,3,3,1,3,NA,NA,0,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0473","M",12.20533881,402.11,23.24,71.86,335.79,58.71,20.16,38.49,325.86,NA,41.61,17.46,53.8,NA,16.86,13.62,24.82,NA,13.72,11,9,6,9,9,11,11,11,11,9,5,10,9,11,11,11,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,8,5,2,1,1,0
"US_0492","M",13.17453799,407.25,22.96,75.57,331.49,64.74,19.01,44.17,318.8,NA,39.93,18.44,49.21,NA,17.81,15.26,25.79,NA,11.39,11,9,NA,11,9,11,11,11,11,9,4,11,9,11,11,11,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,8,5,2,1,1,0
"US_0912","M",13.86447639,423.52,23.96,74.49,355.64,65,24.41,43.41,345.5,NA,42.47,18.98,53.77,NA,20.31,15.72,28.88,NA,13.47,11,11,7,11,11,11,11,11,11,11,7,11,11,11,11,11,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,3,1,2,1,2,8,5,2,1,1,1
"US_1312","F",13.46748802,407.2,20.49,59.83,330.89,53.58,20.21,33.79,319.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10,7,11,11,11,11,11,11,9,6,11,11,11,11,11,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,8,5,2,1,1,0
"US_0293","M",13.43737166,NA,NA,NA,NA,NA,NA,NA,NA,266.02,36.59,16.39,46.55,187.25,17.03,13.55,25.53,208.58,11.52,11,11,4,11,11,11,11,11,11,11,5,11,11,11,11,11,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,8,5,NA,1,1,0
"US_0264","F",14.81998631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,7,11,11,11,11,11,11,11,7,11,11,11,11,11,3,3,3,2,2,2,2,2,1,1,1,2,1,1,1,3,3,3,2,3,2,3,8,5,2,2,1,1
"US_0753","F",14.47775496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,7,11,11,11,11,11,11,11,8,11,11,11,11,11,3,3,3,3,3,3,3,3,1,1,1,3,1,1,1,3,3,3,3,3,2,3,8,5,2,2,1,2
"US_0604","F",14.32717317,NA,NA,67.16,324.84,62.89,20.23,40.09,308.24,262.33,38.47,17.29,NA,193.07,15.85,13.18,23.52,220.8,12.9,11,9,4,9,9,10,11,11,11,10,NA,10,9,11,11,11,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,2,8,5,2,1,1,1
"US_0505","F",15.8220397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,8,11,11,11,NA,NA,11,11,7,11,11,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"US_0456","F",16.63791923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,NA,11,11,11,11,11,11,11,9,11,11,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"US_0332","F",14.81177276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,NA,11,11,11,11,11,11,11,8,11,11,11,11,11,3,3,3,3,3,3,3,3,1,1,1,2,1,1,1,3,3,3,3,3,3,3,8,5,2,2,1,2
"US_0838","M",14.82272416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,NA,11,11,11,11,11,11,11,NA,11,11,11,11,11,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,3,2,3,8,5,2,2,1,1
"US_0765","F",16.20260096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,NA,11,11,11,11,11,11,11,7,11,11,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"US_0744","F",15.8275154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,NA,11,11,11,11,11,11,11,8,11,11,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"US_0776","M",14.83641342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10,4,11,10,11,11,11,11,9,5,11,11,11,11,11,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,8,5,2,2,1,1
"US_0756","F",17.0294319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,NA,11,11,11,11,11,11,11,NA,11,11,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"US_0408","F",17.21013005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,8,11,11,11,11,11,11,10,7,11,11,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"US_0100","F",1.478439425,145.6,11.19,35.48,119.57,27,9.17,18.07,116.24,115.06,17.11,8.99,26,88.25,9.68,8.31,15.41,98.06,6.84,4,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0355","F",0.290212183,97.99,8.42,28.48,82.28,20.98,7.75,15.08,77.62,79.71,15.91,7.5,22.38,62.63,7.8,5.94,11.56,70.01,5.01,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_1160","M",1.374401095,144.93,12.77,35.61,119.59,27.23,9.98,18.64,117.53,111.45,20.6,10.87,28.11,92.15,10.41,8.83,16.98,101.76,7.5,3,NA,NA,NA,NA,2,3,0,3,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0693","M",0.780287474,122.86,11.37,34.3,102.44,25.63,10.28,19.16,99.49,96.34,20.61,10.57,25.89,76.97,8.82,8.07,NA,85.38,6.71,2,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0273","M",0.577686516,113.24,11.51,32.45,95.12,24.28,10.21,17.7,91.7,93.09,18.76,9.9,24.98,70.41,9.52,7.5,15.13,79.66,7.3,1,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0899","M",0.262833676,84.87,9.51,25.84,70.24,18.88,8.22,14.07,68.28,73.2,15.96,8.76,22.29,56.24,8.56,6.18,11.99,63.77,5.94,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0157","F",0.109514031,78.28,7.46,22.05,66.34,14.65,6.72,11.51,62.84,67.04,12.25,5.91,17.58,52.62,6.4,4.13,8.96,59.62,4.22,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_1046","F",0.492813142,109.05,9.99,28.72,86.73,21.81,8,16.07,81.53,86.01,16.09,8.2,22.12,65.5,7.86,6.27,12.09,72.63,5.71,1,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0561","F",1.032169747,NA,NA,NA,NA,NA,NA,NA,NA,108.44,20.67,11.43,26.2,84.36,9.14,7.81,14.2,95.22,7.27,2,NA,NA,NA,NA,1,2,0,2,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0477","F",1.149897331,138.32,12.14,38.64,113.85,31.1,11.36,20.5,113.19,NA,24.3,12.39,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,0,2,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0878","M",1.527720739,150.32,13.14,41.43,125.71,30.96,10.85,21.81,119.53,116.93,23.08,11.48,28.65,91.2,10.76,7.48,16.52,101.18,7.96,3,NA,NA,NA,NA,2,3,1,3,NA,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0861","F",0.202600958,88.61,8.45,24.05,75.16,16.49,7.44,13.48,71.93,75.49,15.14,7.15,19.26,56.07,6.8,5.12,9.73,65.38,5.09,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0009","M",0.257357974,101.53,10.47,28.79,86.49,20.79,8.95,15.41,81,NA,17.67,9.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0709","F",2.904859685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,2,0,5,5,5,6,0,NA,2,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0300","F",1.568788501,102.8,10.21,29.1,83.82,22.5,8.49,14.34,77.17,86.75,18.15,10.47,24.16,61.42,8.93,6.93,12.51,69.01,6.8,3,NA,NA,NA,NA,3,4,1,3,NA,NA,NA,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_1303","F",0.084873374,77.66,7.4,20.92,65.32,16.93,7.09,12.09,62.14,64.51,12.24,6.15,16.57,52.25,6.21,5.01,9.44,59.68,4.58,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0316","F",1.292265572,145.55,13.28,37.66,122.83,29.96,11.13,22.87,119.94,115.95,22.12,11.73,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,3,NA,3,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0628","M",0.585900068,115.55,12.1,34.2,97.06,26.62,11.2,20.3,93.61,NA,20.34,10.32,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0432","M",0.563997262,115.08,10.56,32.84,98.95,23.93,9.05,NA,96.63,93.85,17.77,9.53,24.47,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,0,1,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_1297","M",0.457221081,108.92,10.78,33.04,93.81,26.09,10.77,17.72,90.72,NA,22.16,10.79,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_1005","M",0.301163587,92.88,9.82,29.98,79.42,21.9,9.21,15.52,76.65,76.61,18.35,8.88,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_1115","M",0.490075291,119.32,10.82,34.9,98.76,25.88,8.89,18.69,94.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_1231","F",0.709103354,117.96,11.03,32.66,101.46,25.77,9.78,18.42,97.4,92.87,19.8,9.85,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,0,2,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US_0196","F",0.082135524,79.7,8.34,23.09,67.23,17.99,7.49,12.63,63.33,65.12,12.01,6.33,16.47,51.11,5.83,4.93,8.5,59.53,4.24,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
